"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prrx2",1.94349888958364e-29,0.272427481587567,0.171,0.016,3.41142360088616e-25
"Erp44",1.25427739868347e-09,0.272211991124915,0.558,0.375,2.2016331179091e-05
"Dynlrb1",8.11492280221771e-09,0.271986962076627,0.748,0.602,0.000142441239947328
"Rps15",1.86261006853935e-08,0.271789773184578,0.96,0.896,0.000326943945330713
"Pcbd1",1.05920480739158e-24,0.271750504019808,0.18,0.028,1.85922219841444e-20
"Pgk1",2.87409630775655e-11,0.271341728907283,0.537,0.334,5.04490124900508e-07
"Srpr",4.74586622334375e-06,0.271305973503304,0.641,0.485,0.0833041898183529
"Uck2",2.44825014682262e-27,0.270644422506877,0.209,0.035,4.29741348271774e-23
"Asap2",5.3725934012818e-17,0.270208951038362,0.216,0.07,9.43051319726994e-13
"Naa38",1.25812086132083e-12,0.270100976254181,0.603,0.384,2.20837954787645e-08
"Clic1",7.95720878623194e-12,0.270051318109104,0.917,0.81,1.39672885824729e-07
"Rbfox2",6.53407350862918e-13,0.269950034318886,0.448,0.254,1.14692592296968e-08
"Cyb561",3.41486332294672e-32,0.269909032999419,0.163,0.008,5.99410959076838e-28
"Tmem223",3.63603220840231e-09,0.269556581784116,0.732,0.555,6.38232733540857e-05
"Sri",4.41610796754707e-10,0.269330567508561,0.837,0.725,7.75159431543537e-06
"Arfgap3",2.22855718047127e-13,0.269058429710274,0.317,0.152,3.91178641888123e-09
"Cnih1",5.22347398163608e-12,0.268056201100767,0.467,0.276,9.1687638799658e-08
"Dcakd",8.01043063181771e-13,0.267427198597424,0.285,0.136,1.40607088880296e-08
"Lap3",1.83240216424023e-13,0.267415227632271,0.397,0.217,3.21641551889087e-09
"Pdap1",5.46799602614267e-09,0.267010059972421,0.715,0.533,9.59797342468823e-05
"Fmod",1.53309780384219e-13,0.266428817818544,0.154,0.045,2.69104657508419e-09
"2310039H08Rik",2.29915411745211e-11,0.266424025960725,0.51,0.313,4.03570522236369e-07
"H1f0",3.14059950415407e-10,0.266385541889304,0.474,0.299,5.51269430964163e-06
"Thyn1",5.81328076320669e-16,0.266265611764619,0.281,0.114,1.02040517236567e-11
"Uba5",4.68238901688657e-11,0.266152003194289,0.484,0.293,8.21899744134099e-07
"Vti1b",9.97622728849538e-12,0.265724651128794,0.503,0.309,1.75112717594959e-07
"Ssr3",7.18462928812705e-11,0.265272277671515,0.814,0.628,1.26111797894494e-06
"Rab7b",6.32664834943151e-23,0.265231953337391,0.197,0.042,1.11051658477571e-18
"mt-Cytb",3.00702327446204e-12,0.265024265787945,0.998,1,5.27822795366322e-08
"Ndufs3",4.41892001068245e-10,0.2648322266273,0.689,0.51,7.75653029475091e-06
"Sept9",2.82431185771e-05,0.264484730432849,0.746,0.673,0.495751460383835
"Dtymk",2.22319117754669e-12,0.263241032913615,0.52,0.312,3.90236747394771e-08
"Sec24d",1.17707983438339e-12,0.263208144674172,0.507,0.3,2.06612823329316e-08
"Pqlc3",1.92454784318335e-18,0.263054852070447,0.211,0.062,3.37815882913973e-14
"Rasa1",2.53535355339827e-09,0.263018509063559,0.448,0.281,4.45030609227999e-05
"Nr2f6",2.82763566898237e-10,0.262976305870249,0.704,0.512,4.96334888976476e-06
"Gm15867",1.11538267260882e-33,0.262900112667187,0.167,0.007,1.95783120523026e-29
"Dclk3",1.01473560596198e-25,0.262336152136902,0.152,0.015,1.78116540914507e-21
"Mosmo",8.13402600706908e-11,0.262305421977924,0.539,0.355,1.42776558502084e-06
"Mapkapk3",2.57996504495897e-24,0.261978242955703,0.157,0.02,4.52861264341649e-20
"Ubtd2",1.88725033267734e-18,0.261643899832907,0.235,0.076,3.31269050894853e-14
"Ndufa12",1.97382731775417e-09,0.26141082139762,0.803,0.643,3.4646590908539e-05
"Fdps",7.7367204994054e-06,0.261266596306035,0.222,0.136,0.135802654926063
"Sipa1l2",2.02245039206961e-22,0.261125687871553,0.184,0.035,3.55000717319979e-18
"Ubtd1",1.27665351713518e-16,0.260863440812489,0.309,0.13,2.24090991862739e-12
"Adcy3",1.67168330766153e-13,0.260595139860678,0.366,0.188,2.93430570993829e-09
"Pcolce2",3.60755609345273e-16,0.260280570703399,0.101,0.011,6.33234321083757e-12
"Cenpx",8.01046660252742e-11,0.26015883302605,0.577,0.381,1.40607720274164e-06
"4833422C13Rik",1.39408647808303e-12,0.259464912537494,0.324,0.164,2.44703999497914e-08
"Prrg3",1.06951126508236e-17,0.2591296324441,0.228,0.071,1.87731312359907e-13
"Col12a1",2.51780075598685e-12,0.258959515550914,0.154,0.05,4.41949566698372e-08
"Hadha",2.57937810928311e-08,0.258869908458401,0.512,0.332,0.000452758239522464
"Dipk1b",9.47766098870054e-17,0.258671291899287,0.254,0.093,1.66361383334661e-12
"Twist1",1.00736950475196e-15,0.258626434146187,0.159,0.041,1.76823569169112e-11
"Fam114a1",6.88484696520374e-12,0.258102523184195,0.528,0.321,1.20849718780221e-07
"Atp6v0b",1.08472416761995e-08,0.257966000104747,0.778,0.639,0.000190401633142329
"Ndufs6",1.16524256653986e-09,0.257836408588022,0.805,0.635,2.04535027704742e-05
"Rpl14",1.50813190411078e-15,0.257627183212363,0.989,0.972,2.64722393128565e-11
"Dpm3",7.68290795790287e-09,0.257061677226184,0.89,0.772,0.000134858083385069
"Eif4g1",5.52948860021232e-08,0.256578831850718,0.666,0.481,0.000970591133995269
"Prdx6",1.10586557780494e-09,0.256450875371445,0.742,0.54,1.94112584872101e-05
"Sptan1",9.19409035054337e-08,0.255879908099466,0.681,0.514,0.00161383867923088
"Hras",7.70279474563247e-09,0.25582432374767,0.546,0.385,0.000135207156170087
"Crtap",1.46287682844104e-09,0.255709480394243,0.662,0.481,2.56778769696256e-05
"Vcp",9.78502934430054e-08,0.255674796958981,0.827,0.661,0.00171756620080507
"Osgep",2.07062580723945e-09,0.255625997811582,0.52,0.348,3.63456947944741e-05
"Ptp4a2",4.13958333396599e-08,0.255571179502382,0.787,0.634,0.000726621062611051
"Spcs1",3.26015292780685e-10,0.255532263500354,0.882,0.818,5.72254643417936e-06
"Ide",9.89179234860322e-13,0.255331779211799,0.306,0.149,1.73630631095032e-08
"Rpl28",3.76911552650506e-24,0.255184425336521,0.996,0.997,6.61592848367433e-20
"Gtf3a",7.10937571687652e-13,0.255130564259549,0.355,0.181,1.24790871958334e-08
"Cops7a",3.4069844184843e-10,0.255004384967968,0.444,0.277,5.98027974976549e-06
"Hsd17b12",1.6261192419226e-12,0.254684217438942,0.416,0.23,2.85432710534673e-08
"Id2",2.13687893880625e-06,0.254419027085135,0.484,0.345,0.0375086360128661
"Capzb",4.53232301962428e-08,0.254201033721078,0.742,0.594,0.000795558659634649
"Ndufa4",2.85820563826391e-12,0.253800629159875,0.954,0.921,5.01700835684464e-08
"Mdp1",1.16775479595258e-11,0.253516209785728,0.454,0.273,2.04975999333556e-07
"Specc1",5.63574831651332e-23,0.253508213335217,0.188,0.036,9.89242901997583e-19
"Tmem263",2.95936399921846e-10,0.25345095773662,0.423,0.252,5.19457162782817e-06
"Igsf8",4.00004392436258e-15,0.253385847867308,0.292,0.124,7.02127710043364e-11
"Plau",1.20788350640929e-20,0.253175993225951,0.131,0.016,2.12019791880023e-16
"Srp72",2.05336012140021e-10,0.252883381124595,0.495,0.313,3.60426302109379e-06
"Snrpg",1.88987541592278e-10,0.252695428355985,0.934,0.864,3.31729831756925e-06
"Lsm4",1.15851323705101e-09,0.252686422606261,0.753,0.58,2.03353828499564e-05
"Slc1a5",7.10551351876376e-14,0.252536612262776,0.302,0.139,1.2472307879486e-09
"Uchl3",1.38685503976946e-14,0.252463979196229,0.38,0.187,2.43434665130734e-10
"Esd",1.13788828398806e-09,0.252355084240392,0.852,0.711,1.99733530488424e-05
"Vmp1",8.56903229267468e-09,0.251999171668392,0.579,0.404,0.000150412223833319
"Slc27a1",5.21896016556571e-18,0.251499185044311,0.171,0.04,9.16084077861749e-14
"Gtf3c6",1.49296146522572e-11,0.251430017734603,0.381,0.212,2.6205952599107e-07
"Gm10076",3.33472285832079e-09,0.251335775053366,0.694,0.516,5.85343903321049e-05
"Dab2",3.66675289300607e-17,0.250780920531398,0.296,0.117,6.43625135309355e-13
"Cd200",7.64905646121076e-26,0.250418698469103,0.137,0.008,1.34263888063633e-21
"Hacd2",1.50115900492419e-15,0.250265249982566,0.262,0.104,2.63498440134343e-11
"Hsph1",0.00582944978640339,-0.250536359660949,0.184,0.233,1
"Rara",7.10978860700349e-06,-0.250685575473989,0.231,0.321,0.124798119418732
"Zfp467",2.66556319002384e-10,-0.250778450866625,0.047,0.154,4.67886306744885e-06
"Slfn2",1.52030852957597e-07,-0.251293692555374,0.08,0.174,0.0026685975619647
"Dock10",4.04279601384411e-08,-0.251314733134102,0.106,0.215,0.000709631984310057
"Esr1",5.92654914689918e-10,-0.2514184865964,0.063,0.173,1.04028717175521e-05
"Ate1",5.92728887119133e-06,-0.25159479625725,0.241,0.332,0.104041701556021
"Bcl2",1.09940250717052e-05,-0.251820716124119,0.237,0.327,0.192978122083641
"Fxr1",4.10462386877248e-06,-0.252559441803057,0.334,0.415,0.0720484627685633
"Etv1",3.72198400446835e-06,-0.253949581593777,0.347,0.439,0.0653319852304329
"Mpst",3.61785871706536e-06,-0.254042898093182,0.22,0.312,0.0635042740606482
"Gmfb",3.6309894305836e-05,-0.254275500267906,0.252,0.324,0.63734757475034
"Frzb",1.35640664765004e-06,-0.254670965640624,0.478,0.547,0.0238090058862011
"Gbe1",1.9705764865433e-10,-0.254882918614307,0.061,0.176,3.45895290682946e-06
"Snhg8",6.6736058782405e-05,-0.255197657992289,0.624,0.633,1
"Rps27",2.55937137441548e-21,-0.255396196995894,0.994,0.998,4.49246457351149e-17
"Tbx20",2.26036303865578e-05,-0.255629087148786,0.49,0.553,0.39676152417525
"Cnn3",6.9221464597604e-07,-0.2556691204509,0.687,0.741,0.0121504436808174
"Usp25",1.91896911370414e-05,-0.255913010434635,0.271,0.353,0.336836648528487
"Nectin3",7.45161334536018e-05,-0.256001769567078,0.345,0.406,1
"Slc35d1",1.60616169232135e-08,-0.25615805015752,0.089,0.194,0.000281929561853167
"G3bp2",5.32108071694747e-05,-0.256187054485738,0.444,0.492,0.934009298245789
"Tecpr1",2.04502069178387e-09,-0.256639497283489,0.11,0.235,3.58962482028823e-05
"Lrp4",1.00712214084403e-11,-0.257405825276183,0.03,0.14,1.76780149382352e-07
"Rnf122",1.53410178779461e-08,-0.258166116521782,0.087,0.191,0.000269280886811589
"Oip5os1",7.16020833490343e-05,-0.258281219525055,0.552,0.578,1
"Ankrd10",3.83885485034495e-05,-0.258288627587901,0.216,0.293,0.673834191881049
"Egr2",0.00180869993807046,-0.258315624343276,0.476,0.521,1
"Ripk1",6.84988110028478e-06,-0.258328846994844,0.173,0.261,0.120235962953299
"Grap",2.65134591858947e-10,-0.258777938399132,0.042,0.146,4.65390749090009e-06
"Enpp4",5.39088888914239e-10,-0.2598819020142,0.07,0.185,9.46262726711164e-06
"Fgf12",6.85045358853572e-14,-0.259955830999573,0.017,0.133,1.20246011839567e-09
"Src",1.93728013736378e-06,-0.259985770219038,0.195,0.29,0.0340050782511464
"Cirbp",2.9873007647498e-06,-0.260127548770727,0.408,0.482,0.0524360903236533
"Ubb",6.03304142474155e-14,-0.260539344245746,0.996,0.999,1.05897976128488e-09
"S1pr3",0.000811162953234697,-0.260863420157331,0.486,0.528,1
"Nub1",2.44930637361888e-06,-0.261443921849651,0.25,0.343,0.0429926747761322
"Irgm1",0.00209413174760133,-0.261653269418401,0.211,0.262,1
"Taf7",9.85619522295324e-10,-0.261792937486609,0.089,0.208,1.73005794748498e-05
"Ints6l",4.6599186408979e-09,-0.261970199428763,0.076,0.184,8.17955519036809e-05
"Igf1r",3.96555823143171e-06,-0.262048836639486,0.302,0.394,0.0696074436363208
"Sbf2",1.58683926959328e-06,-0.262485952346923,0.266,0.361,0.0278537896991709
"Nr2f1",1.05970171586478e-08,-0.262535843612029,0.104,0.216,0.000186009442185745
"Fus",3.15168567427267e-05,-0.262659391155334,0.645,0.67,0.553215386405082
"Fkbp9",3.05350441939714e-07,-0.263028212613534,0.611,0.659,0.0053598163073678
"Trip10",0.000103616118934186,-0.263659883822213,0.254,0.323,1
"Mlph",2.09833729230343e-10,-0.263950710705223,0.065,0.18,3.68321144918021e-06
"Zbtb7a",1.0285893062627e-05,-0.264378723725667,0.355,0.432,0.180548280928292
"Rsbn1l",6.81576408593606e-08,-0.264566202555417,0.296,0.399,0.00119637107000436
"Tapbp",7.47183357530833e-08,-0.265832330691222,0.554,0.652,0.00131153094747387
"Trim30a",4.64527539351637e-06,-0.265977087466598,0.233,0.324,0.0815385189823928
"Itga2b",1.19534180599343e-08,-0.266627808193361,0.078,0.179,0.000209818347206027
"Gna13",4.60425850090591e-07,-0.266788966731121,0.581,0.637,0.00808185494664015
"Serping1",2.38716714162184e-15,-0.267004282485921,0.996,0.996,4.19019448368882e-11
"Akirin1",3.5149778845428e-08,-0.267074474261064,0.226,0.344,0.000616984068073797
"Rps16",5.14164814957134e-26,-0.267242075154857,0.998,0.997,9.02513499694257e-22
"Kcnk2",2.37720426761948e-06,-0.26735537962737,0.152,0.248,0.0417270665095248
"Itpripl1",2.03534138723065e-11,-0.267757474888622,0.061,0.182,3.57263473700596e-07
"Ddx60",6.22146531392738e-12,-0.268025357533426,0.03,0.143,1.09205380655367e-07
"Stx2",2.76259571997201e-06,-0.268121019253395,0.22,0.312,0.0484918426726686
"Gm4951",4.92217023329252e-06,-0.268596077868158,0.211,0.306,0.0863988541049836
"Hivep2",7.23002351071933e-07,-0.268754719872732,0.266,0.365,0.0126908602683656
"Rsu1",3.53435727452692e-08,-0.269044658671275,0.763,0.794,0.00062038573239771
"Gstm2",9.49172816835352e-06,-0.269364388108033,0.605,0.617,0.166608304539109
"Arhgef12",9.89546120517866e-07,-0.269407297163487,0.55,0.603,0.0173695030534501
"Stk11",2.61116658168949e-07,-0.269660733991626,0.192,0.293,0.00458338070083956
"Nckap5",2.74872661554167e-17,-0.270224284098695,0,0.125,4.82483982826029e-13
"Sod2",3.56496062469013e-09,-0.270949575963326,0.641,0.702,6.25757538451859e-05
"Pura",2.49371093037511e-07,-0.27111772648694,0.706,0.717,0.00437721079608743
"AY036118",7.85177786630772e-13,-0.271296207169676,0.994,0.999,1.37822256887299e-08
"Epn2",7.93373090765695e-06,-0.271322357896837,0.33,0.413,0.139260778622102
"Mapk3",1.31222012448676e-07,-0.272280526422085,0.594,0.641,0.0023033399845116
"Syf2",2.44284895721365e-07,-0.273264700144445,0.584,0.633,0.00428793277459712
"Adam23",8.21939625414906e-15,-0.273563258145517,0.008,0.123,1.44275062449078e-10
"Nmi",7.71404182807842e-08,-0.274647945743588,0.207,0.321,0.0013540457620826
"Ston1",1.51363628682516e-08,-0.274999909251169,0.123,0.238,0.00026568857742642
"Klhl5",3.49333342579938e-08,-0.275499164195085,0.194,0.315,0.000613184816230565
"Eya4",3.23259013927348e-15,-0.275730803779113,0.015,0.141,5.67416547146674e-11
"Oasl2",6.84206167382512e-07,-0.275863396101787,0.199,0.298,0.0120098708560652
"Jak2",7.23131643665505e-08,-0.276321438898828,0.211,0.324,0.00126931297412606
"Egfem1",5.13633317636189e-16,-0.276325707462681,0,0.116,9.01580562446803e-12
"Ifi35",1.80192248269346e-07,-0.276357455621917,0.311,0.404,0.00316291453387183
"Gls",1.48526492001133e-05,-0.276705483715117,0.393,0.455,0.260708551409589
"Pxdc1",2.5793330504521e-10,-0.276915395820771,0.049,0.156,4.52750330345858e-06
"Amer1",2.39452307791853e-09,-0.277125794018354,0.106,0.226,4.20310635867039e-05
"Socs1",2.56260093743859e-05,-0.277506976455599,0.139,0.218,0.449813342548596
"Tnfrsf1b",4.91914752315565e-06,-0.27784821142792,0.319,0.406,0.0863457964739512
"C1qtnf2",3.5226613838162e-07,-0.278383827021642,0.49,0.581,0.00618332752701257
"Dctn6",3.32409906871799e-06,-0.278401831928225,0.526,0.566,0.058347910953207
"March7",4.95588100536418e-07,-0.278412617062418,0.235,0.336,0.00869905792871574
"Inafm2",3.35675658610606e-07,-0.278712265852675,0.127,0.223,0.00589211483559197
"Angpt1",2.0233273989981e-09,-0.278939823155321,0.089,0.204,3.55154658346137e-05
"D430042O09Rik",3.41218733307263e-09,-0.27927832319242,0.093,0.203,5.98941242574239e-05
"Gna14",1.33429147799803e-17,-0.280560428687801,0.002,0.131,2.34208183132993e-13
"Il3ra",2.47298569497935e-06,-0.281721890383392,0.264,0.359,0.0434083179039725
"Adgra2",5.46545093262717e-08,-0.282168802842267,0.349,0.462,0.000959350602204047
"Ackr1",1.25551448377628e-17,-0.28228908273149,0.006,0.14,2.2038045733725e-13
"Rbfox3",5.29233082254382e-16,-0.282405949372679,0.013,0.142,9.28962829281117e-12
"Kif5b",1.96897531591642e-07,-0.283578108897202,0.727,0.727,0.0034561423720281
"Dazap2",5.52838181938941e-07,-0.283750170424967,0.366,0.45,0.00970396860757423
"Insig2",2.97574690930864e-07,-0.283871553257261,0.207,0.31,0.00522332854990946
"Rrad",6.16502231776832e-06,-0.283903200118259,0.04,0.105,0.108214636743787
"Samd9l",2.94007685607227e-08,-0.284403856120438,0.15,0.264,0.000516071690546365
"Slc25a33",1.43520754562128e-10,-0.285423970877871,0.093,0.213,2.51921980482903e-06
"Gabra3",3.2889666205758e-06,-0.285517542362749,0.264,0.347,0.0577312310909671
"4930503L19Rik",1.05167950281081e-07,-0.285837078729847,0.178,0.286,0.00184601303128382
"Pfkfb3",3.03657261716382e-14,-0.286254037531416,0.017,0.137,5.33009591490766e-10
"Prxl2c",7.02541599241131e-06,-0.286315609007334,0.306,0.38,0.123317126914796
"Cebpb",5.34859954400317e-08,-0.287094438702149,0.958,0.966,0.000938839677958877
"Fam160b1",1.87670955890118e-06,-0.287804889700735,0.264,0.351,0.0329418828873924
"Anp32a",1.52862268093192e-07,-0.287877769676372,0.63,0.667,0.0026831913918398
"Saraf",3.09020252306376e-09,-0.288177828002403,0.729,0.762,5.42423248873382e-05
"Ube2d3",1.10391651358921e-06,-0.289188635692531,0.713,0.734,0.0193770465630314
"Mcam",3.89525989702631e-13,-0.289474988561067,0.057,0.193,6.83734969725028e-09
"Epb41l2",6.79452053740595e-07,-0.28952378220695,0.653,0.662,0.0119264218993087
"Vstm4",2.33411935566238e-07,-0.289526839784558,0.252,0.355,0.00409707970499418
"mt-Atp8",7.08344252941098e-11,-0.28957227210926,0.86,0.879,1.24335666718751e-06
"Wipf1",1.46920115359436e-07,-0.290285956543457,0.268,0.373,0.00257888878490417
"Nup98",5.47257561562174e-08,-0.290443226621317,0.213,0.327,0.000960601197810084
"Kmt2a",1.72697866145758e-05,-0.290529653003105,0.313,0.401,0.303136564445649
"Lpp",3.1099972100155e-07,-0.290610505659771,0.647,0.68,0.00545897810274021
"Hoxb3os",1.02109928732261e-14,-0.292299762675195,0.034,0.168,1.79233557903737e-10
"Wasl",2.39090062990794e-07,-0.292317780117217,0.478,0.539,0.0041967478756774
"Pcf11",6.84954712918249e-07,-0.292511596529421,0.173,0.271,0.012023010075854
"Ccdc82",4.32270437889213e-08,-0.292633822531358,0.176,0.288,0.000758764299626935
"Cygb",1.9565586961704e-13,-0.292733488108594,0.968,0.981,3.4343474793879e-09
"H2-T22",6.06627679567236e-07,-0.29322522647249,0.588,0.645,0.0106481356594437
"Arhgap17",6.4980302485471e-08,-0.293549688496547,0.169,0.277,0.00114059924952747
"Ccrl2",1.30632939949377e-07,-0.293600150413151,0.216,0.333,0.00229299999493142
"Tmem30a",8.9524974040307e-09,-0.295096239615278,0.575,0.637,0.000157143186932951
"1200007C13Rik",3.17840567824666e-05,-0.295356865597371,0.209,0.297,0.557905548702636
"Sema6c",7.84076616927064e-13,-0.295963354892705,0.093,0.239,1.37628968569208e-08
"Lamc1",1.06837644426688e-06,-0.296597976483396,0.647,0.666,0.0187532117262165
"Spaar",1.25514159410788e-15,-0.296693174149625,0.025,0.16,2.20315004013756e-11
"Lrp5",2.13902970808976e-06,-0.297050705174214,0.203,0.293,0.0375463884660996
"Hspb11",1.31352609930235e-06,-0.297243856702901,0.247,0.335,0.0230563236210541
"Tln1",8.87437926181717e-08,-0.297335487433323,0.691,0.73,0.00155771979182677
"Cachd1",7.03691924983538e-08,-0.297899566000741,0.211,0.318,0.0012351904359236
"Ptpn9",7.74698262737905e-06,-0.29827944865095,0.41,0.473,0.135982786058385
"Galnt1",2.9525812303003e-08,-0.298815626770832,0.548,0.608,0.000518266583354611
"Chp1",5.74112097978829e-08,-0.298912092940796,0.313,0.414,0.00100773896558224
"Utrn",6.73619475909286e-08,-0.298947614945019,0.245,0.358,0.00118240426606357
"Rbbp6",3.19850597044921e-05,-0.299024018354755,0.398,0.457,0.56143375299295
"Atp9a",3.01622307323621e-08,-0.299246584472511,0.26,0.377,0.000529437636045152
"Smad5",6.82571485179374e-07,-0.299694864683455,0.49,0.552,0.0119811772793535
"Ccnd1",0.000156814496267731,-0.300735778240427,0.332,0.406,1
"Tmpo",3.09558176662379e-09,-0.300809775856063,0.135,0.255,5.43367467495474e-05
"Oard1",1.07497558990467e-08,-0.302946332053984,0.186,0.301,0.000188690465295966
"Adap2os",2.50780955955476e-14,-0.303112860532435,0.034,0.167,4.40195811988647e-10
"Avl9",5.52037365073111e-10,-0.303141753850062,0.121,0.246,9.68991186912832e-06
"Ppp1r12b",4.15354336926197e-13,-0.303326664124281,0.089,0.237,7.29071467606553e-09
"Zfhx3",8.897071426762e-09,-0.30405461887452,0.461,0.561,0.000156170294753953
"Ablim2",3.11840982614815e-11,-0.304146248310044,0.123,0.263,5.47374476783785e-07
"Nufip2",3.82060130443235e-06,-0.304259766586991,0.292,0.379,0.067063014696701
"Smad6",9.71000853976284e-08,-0.304264821172944,0.176,0.287,0.00170439779898457
"Emc7",2.57039658334836e-08,-0.304606085881243,0.789,0.767,0.000451181712275137
"Klf7",8.28144333957427e-07,-0.304609626979259,0.457,0.518,0.0145364174939547
"Samd5",1.40860821051176e-06,-0.304613491678581,0.311,0.396,0.0247252999191129
"D1Ertd622e",4.45107253791522e-14,-0.304680234906973,0.034,0.163,7.81296762580259e-10
"Helz2",8.44515154382937e-13,-0.30493849096024,0.057,0.19,1.48237745048837e-08
"Hic1",7.64575024150965e-08,-0.305035205741482,0.306,0.417,0.00134205853989219
"Zyx",3.93765027455047e-06,-0.305578367163628,0.311,0.4,0.0691175752691844
"Fbxl22",1.41525818035487e-09,-0.305639235044654,0.038,0.136,2.48420268397691e-05
"Shisa2",1.48907910122572e-12,-0.305827400187254,0.027,0.141,2.61378054638151e-08
"Sfxn1",2.22925052656205e-07,-0.306624527409974,0.262,0.366,0.00391300344927436
"Mest",7.09704107046852e-16,-0.306834950916881,0,0.115,1.24574361909934e-11
"St3gal1",1.05260764343329e-09,-0.306850569386895,0.226,0.363,1.84764219651845e-05
"Smc6",4.08145734051874e-08,-0.307516699538902,0.404,0.498,0.000716418206981255
"Eef1a1",2.32581977488596e-33,-0.307525868683299,0.996,0.999,4.08251145085732e-29
"Pkn2",4.22275932975079e-08,-0.307871336859093,0.347,0.453,0.000741220945151155
"Armcx2",3.23751426444379e-08,-0.308016293803366,0.205,0.318,0.000568280878837818
"Pik3ca",1.35321506073179e-07,-0.308815361260979,0.266,0.371,0.00237529839610251
"Plpp2",6.77703640358145e-12,-0.3094597897348,0.076,0.206,1.18957319992065e-07
"Rasa3",1.23140967014757e-08,-0.310366154505571,0.319,0.434,0.000216149339401003
"Mier1",8.86009496970497e-08,-0.310888200948927,0.431,0.513,0.00155521247003231
"Neat1",0.00828339712421094,-0.311011665222563,0.383,0.422,1
"Arrb1",8.15801501685651e-09,-0.311300552274741,0.154,0.271,0.000143197637590882
"Shoc2",7.89942453552403e-10,-0.312330775073413,0.156,0.282,1.38658598872053e-05
"Peak1",3.0266801563373e-08,-0.312911047570032,0.486,0.568,0.000531273167841886
"Lratd2",4.43137791067573e-16,-0.313814296915362,0.017,0.149,7.7783976466091e-12
"Hagh",2.87306669706123e-09,-0.315287533901454,0.195,0.316,5.04309397335159e-05
"Csnk1e",4.5845877347099e-07,-0.315497609375608,0.471,0.53,0.00804732685073629
"Zscan26",3.42085134716955e-10,-0.315526487825423,0.142,0.269,6.00462036968671e-06
"Dusp6",4.76764415947141e-05,-0.315869902466054,0.581,0.608,0.836864579312017
"Tfdp2",1.51139713650477e-09,-0.316000132459184,0.184,0.312,2.65295539370681e-05
"Osgin1",2.69871287636254e-12,-0.31645868854723,0.061,0.19,4.73705071187916e-08
"Syde1",1.12634495206997e-09,-0.316851853581386,0.222,0.35,1.97707329436841e-05
"Zfp703",1.16187357848782e-10,-0.316930368816353,0.146,0.285,2.03943669231967e-06
"Gm42679",1.14967453892292e-09,-0.316996660410374,0.123,0.247,2.01802371817141e-05
"Podn",1.30396466744649e-12,-0.317472389371622,0.057,0.19,2.28884918076882e-08
"Zwint",9.15321690486704e-07,-0.317520970139339,0.323,0.41,0.0160666416331131
"Chchd7",3.22320659502131e-10,-0.318211227740116,0.146,0.274,5.6576945362409e-06
"Pde1a",4.87743680915998e-08,-0.318902712036045,0.565,0.635,0.000856136483111851
"Phf20",2.13017478727013e-07,-0.318931687297418,0.19,0.293,0.00373909580409526
"Bclaf1",1.09838799431095e-07,-0.320542235348426,0.385,0.491,0.00192800044641401
"Birc3",2.99156455676782e-08,-0.32114269411151,0.137,0.245,0.000525109326649456
"Grk5",2.11263767353229e-08,-0.321325815877148,0.326,0.438,0.000370831290835123
"Des",6.27792248550855e-11,-0.32274094119121,0.708,0.796,1.10196373388132e-06
"Gas5",3.40953157056866e-12,-0.323160905693736,0.922,0.925,5.98475076581918e-08
"Hipk1",5.73037425735046e-08,-0.323427360171727,0.309,0.411,0.00100585259339273
"Trib1",6.68314276802298e-11,-0.323611000812923,0.093,0.224,1.17309205007107e-06
"Mafk",5.61264760113163e-12,-0.323729140753903,0.106,0.247,9.85188033426636e-08
"Sh3bgrl",1.08336395996336e-09,-0.324195644633259,0.732,0.765,1.90162875892368e-05
"Gm1673",2.67461416953413e-11,-0.325017575682577,0.087,0.218,4.69475025178326e-07
"Ube2s",7.14924823521921e-08,-0.325263435390178,0.613,0.647,0.00125490754272803
"Rlim",2.34273267404828e-09,-0.325782843653432,0.222,0.345,4.11219866275694e-05
"Eif5",4.69248923003587e-09,-0.325904604705154,0.66,0.706,8.23672634548196e-05
"Sgms1",9.43566048489136e-08,-0.32668326594988,0.224,0.335,0.00165624148491298
"Sowahc",1.28339059979241e-10,-0.328462163281099,0.085,0.209,2.25273551981562e-06
"Mapk9",2.95911411458867e-08,-0.328752235280538,0.266,0.373,0.000519413300533749
"Tsc22d4",1.76974723569232e-07,-0.329084627930742,0.539,0.595,0.00310643732281073
"Atp1a4",1.45988730003365e-13,-0.330062523336159,0.074,0.215,2.56254017774907e-09
"Asap1",1.44829132246644e-08,-0.330338986671996,0.573,0.624,0.000254218575832534
"Snhg12",6.58110036884168e-09,-0.330889592266629,0.211,0.331,0.000115518054774278
"Jade1",1.05621188489845e-09,-0.331638914279929,0.254,0.382,1.85396872156225e-05
"Trim25",7.67768162668491e-11,-0.332966957007599,0.131,0.262,1.347663455932e-06
"Ppp1r2",1.42539018315282e-09,-0.333631788786361,0.48,0.566,2.50198738848815e-05
"Tnrc6a",9.89184467385291e-07,-0.334201945148027,0.406,0.483,0.017363154956014
"Vasp",1.10802594083157e-06,-0.334418816479165,0.461,0.514,0.0194491793394166
"Ifi47",4.61121160704012e-11,-0.335262556936031,0.146,0.291,8.09405973383752e-07
"Msc",2.89998743946547e-05,-0.335711389751751,0.216,0.293,0.509034795249375
