"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Icam1",7.42002656265228e-122,-1.32275264434692,0.28,0.712,1.34799622563704e-117
"Gdf10",2.11723169295371e-156,-1.33443541282414,0.479,0.888,3.846374816589e-152
"Crip2",1.70312764373168e-202,-1.33727849434231,0.807,0.973,3.09407199036735e-198
"Phlda1",3.52432672965879e-138,-1.3461022688225,0.899,0.966,6.40264436977113e-134
"Zfp36",3.94157827172778e-152,-1.36329880414125,0.894,0.975,7.16066524624785e-148
"Ppp1r14a",1.90842932777644e-169,-1.36994336840707,0.715,0.954,3.46704355977145e-165
"Cd302",5.58838547051193e-204,-1.37191193154362,0.846,0.966,1.0152419884279e-199
"Ifitm3",4.60399216299419e-272,-1.38264440352114,0.993,1,8.36407256251154e-268
"Mt1",8.9430966416758e-120,-1.3840746014584,0.911,0.975,1.62469236689324e-115
"Ets1",1.48165050907128e-188,-1.42958189360137,0.525,0.903,2.6917144798298e-184
"Sema6d",8.44052832803821e-201,-1.43115014807513,0.525,0.921,1.5333907813547e-196
"Tnfrsf11b",1.9916519165958e-129,-1.43619679037753,0.552,0.849,3.61823403687959e-125
"Egr1",1.40576761353807e-125,-1.43764540878953,0.84,0.916,2.55385802351462e-121
"H2-D1",1.0327019812005e-245,-1.45864393046977,0.967,0.993,1.87610968924694e-241
"Cebpd",2.14594779837924e-176,-1.51933791088554,0.903,0.984,3.89854336531557e-172
"Fermt2",2.23863521055931e-250,-1.52364693403964,0.948,0.989,4.0669285870231e-246
"Calcrl",4.23549600601736e-165,-1.53828973936341,0.32,0.801,7.69462559413173e-161
"Ier2",7.11938784546729e-143,-1.55324084482513,0.756,0.904,1.29337918988604e-138
"Ndufa4l2",1.49094665044278e-150,-1.5624671664042,0.287,0.789,2.7086027798594e-146
"Rspo3",1.02118338125182e-111,-1.57413213737798,0.505,0.782,1.85518384872018e-107
"Hgf",3.56805508980891e-212,-1.61373186251973,0.769,0.959,6.48208568165584e-208
"Hs3st3b1",2.42060553123967e-212,-1.65394668826248,0.392,0.884,4.3975140686031e-208
"Jun",1.89435679975766e-198,-1.68033945881196,0.936,0.983,3.44147799811973e-194
"Marcksl1",5.66714696410944e-209,-1.68078543389874,0.55,0.931,1.02955058896976e-204
"Ednrb",3.49473547273013e-229,-1.70167121305108,0.686,0.983,6.34888593330882e-225
"Arvcf",6.25057879469088e-234,-1.70641710255186,0.259,0.89,1.13554264963149e-229
"Rasgrp2",2.01034548262742e-241,-1.78036361798363,0.383,0.924,3.65219463828924e-237
"Cxcl12",1.71792139593167e-264,-1.82155758921546,0.927,0.996,3.12094779998906e-260
"Pth1r",1.29032133722839e-203,-1.83379001947871,0.63,0.936,2.34412677334281e-199
"G0s2",1.47461469095662e-208,-1.84297932263998,0.783,0.979,2.67893250906089e-204
"Epas1",1.90467725391462e-254,-1.84757877142989,0.525,0.954,3.46022716718669e-250
"Atf3",4.37984012980358e-106,-1.87525807620934,0.547,0.811,7.95685556381416e-102
"Agtr1a",2.20741830258051e-249,-1.87738504548237,0.412,0.931,4.01021683029801e-245
"Iigp1",2.6493110406293e-127,-1.87954832685657,0.425,0.781,4.81300336751124e-123
"Aldh2",8.22888295387579e-270,-1.88284909411249,0.57,0.97,1.49494116623061e-265
"Ccl2",1.17599527769702e-96,-1.89225027484241,0.202,0.638,2.13643062099218e-92
"Sept4",3.14054034042974e-284,-1.90435190007355,0.804,0.991,5.7054196364587e-280
"Abcc9",5.96625324917563e-252,-1.95589799316191,0.474,0.945,1.08388922777774e-247
"Irf1",2.57494546655084e-168,-1.95939339798745,0.437,0.837,4.67790342908291e-164
"Prelp",1.89038634258966e-296,-2.00115528303401,0.941,0.994,3.43426486858263e-292
"Wfdc1",2.70565922702914e-248,-2.00458590828532,0.276,0.904,4.91537111774384e-244
"Aard",4.88027817928204e-240,-2.03413407689817,0.181,0.864,8.86600136830169e-236
"Reln",5.01720302514957e-284,-2.08983217746355,0.715,0.984,9.11475273578922e-280
"Col14a1",0,-2.12797224442013,0.934,0.996,0
"Cxcl10",6.16004269566292e-83,-2.17810074106794,0.028,0.411,1.11909495652108e-78
"Dcn",0,-2.18497795863146,0.999,0.996,0
"Steap4",2.8813294541662e-269,-2.19962714020204,0.745,0.991,5.23451121938373e-265
"Igfbp3",5.23618184806905e-211,-2.30037618061393,0.44,0.931,9.51257156338704e-207
"Sod3",2.21838019614942e-292,-2.38508158000466,0.715,0.988,4.03013130234466e-288
"Gdf2",7.03960989644743e-267,-2.38883854850797,0.336,0.93,1.2788859298876e-262
"Nrxn1",2.90877067760643e-302,-2.40942744812378,0.277,0.966,5.2843636900076e-298
"Hsd11b1",2.7569941616119e-276,-2.41196889270953,0.476,0.961,5.00863129340033e-272
"Clca3a1",4.86602754939758e-279,-2.46346413258284,0.231,0.931,8.84011224899059e-275
"Masp1",0,-2.54019497921635,0.782,0.987,0
"Ecm1",7.89479042336539e-308,-2.57912206780781,0.865,0.994,1.43424657621279e-303
"Fcna",6.9067246302373e-250,-2.58039152434498,0.171,0.882,1.25474466357521e-245
"Lrat",0,-2.64228091813453,0.685,0.99,0
"Vipr1",8.3476145154384e-303,-2.69295835853949,0.168,0.95,1.51651112901969e-298
"Colec10",7.93507169382814e-287,-2.79972454886393,0.072,0.909,1.44156447461776e-282
"Tgfbi",1.27158265713862e-299,-2.82009167759119,0.739,0.984,2.31008421322373e-295
"Ehd3",9.51027123145123e-304,-2.87503658852645,0.392,0.974,1.72773097461774e-299
"Angptl6",1.24864665710843e-291,-3.03112327343938,0.031,0.908,2.26841638196889e-287
"Plvap",0,-3.0556148977685,0.655,0.993,0
"Tmem56",7.81481122137244e-296,-3.22760649296097,0.277,0.949,1.41971675458673e-291
"Ifitm1",0,-3.55844064577895,0.516,0.991,0
"Rgs5",0,-3.65148936864683,0.266,0.989,0
"Colec11",0,-4.14227609388367,0.592,0.996,0
